_time,#BATCH_WRITE M1_p1,#DEVICE_ERROR M1_p1,#DISABLE_DEVICE M1_p1,Average_Line_Current M1_p1,Average_Line_Current_THD M1_p1,Average_Line_to_Line_Volts M1_p1,Average_Line_to_Neutral_Volts_THD M1_p1,Average_line_to_line_volts_THD M1_p1,Average_line_to_neutral_Volts M1_p1,Channel1_Temperature M1_p1,Channel2_Temperature M1_p1,Channel3_Temperature M1_p1,Channel4_Temperature M1_p1,Current_Negative_Sequence_Unbalance_Degree M1_p1,Current_Zero_Sequence_Unbalance_Degree M1_p1,Frequency_of_Supply_Voltages M1_p1,L1_total_kvarh M1_p1,L1_total_kwh M1_p1,L2_total_kWh M1_p1,L2_total_kvarh M1_p1,L3_total_kvarh M1_p1,L3_total_kwh M1_p1,Line1_to_Line2_Volts M1_p1,Line2_to_Line3_Volts M1_p1,Line3_to_Line1_Volts M1_p1,Line_1_to_line_2_volts_THD M1_p1,Line_2_to_line_3_volts_THD M1_p1,Line_3_to_line_1_volts_THD M1_p1,Maximum_Total_System_Power_Demand M1_p1,Maximum_Total_System_Reactive_Power_Demand M1_p1,Maximum_Total_System_VA_Demand M1_p1,Neutral_Current M1_p1,Phase1_Active_Power M1_p1,Phase1_Apparent_Power M1_p1,Phase1_Current M1_p1,Phase1_Current_THD M1_p1,Phase1_L|N_volts_THD M1_p1,Phase1_Power_Factor M1_p1,Phase1_Reactive_Power M1_p1,Phase1_line_to_neutral_Volts M1_p1,Phase2_Active_Power M1_p1,Phase2_Apparent_Power M1_p1,Phase2_Current M1_p1,Phase2_Current_THD M1_p1,Phase2_L|N_volts_THD M1_p1,Phase2_Power_Factor M1_p1,Phase2_Reactive_Power M1_p1,Phase2_line_to_neutral_Volts M1_p1,Phase3_Active_Power M1_p1,Phase3_Apparent_Power M1_p1,Phase3_Current M1_p1,Phase3_Current_THD M1_p1,Phase3_L|N_volts_THD M1_p1,Phase3_Power_Factor M1_p1,Phase3_Reactive_Power M1_p1,Phase3_line_to_neutral_Volts M1_p1,Total_Active_Power M1_p1,Total_Apparent_Power M1_p1,Total_Reactive_Power M1_p1,Total_System_Power_Factor M1_p1,Total_kWh M1_p1,Voltage_Negative_Sequence_Unbalance_Degree M1_p1,Voltage_Zero_Sequence_Unbalance_Degree M1_p1
1/7/2026 2:32,1,0,0,0,0,416,0,0,240,28.2,29.5,28.4,30.1,,,49.9,88,0,0,87,77,0,417,417,415,0,0,0,0,0,0.07,0,0,0,0,0,3.55,0,0,240,0,0,0,0,3.5,0,0,241,0,0,0,0,3.5,0,0,240,0,0,0,0,0,,
1/7/2026 2:32,1,0,0,0,0,416,0,0,240,28.3,29.5,28.4,30.1,,,49.8,88,0,0,87,77,0,417,417,415,0,0,0,0,0,0.07,0,0,0,0,0,3.55,0,0,240,0,0,0,0,3.51,0,0,241,0,0,0,0,3.5,0,0,240,0,0,0,0,0,,
1/7/2026 2:31,1,0,0,0,0,416,0,0,240,28.3,29.5,28.3,30.1,,,49.9,88,0,0,87,77,0,417,417,415,0,0,0,0,0,0.07,0,0,0,0,0,3.54,0,0,240,0,0,0,0,3.48,0,0,240,0,0,0,0,3.49,0,0,240,0,0,0,0,0,,
1/7/2026 2:31,1,0,0,0,0,416,0,0,240,28.3,29.5,28.4,30.1,,,49.9,88,0,0,87,77,0,417,417,415,0,0,0,0,0,0.07,0,0,0,0,0,3.56,0,0,240,0,0,0,0,3.52,0,0,241,0,0,0,0,3.5,0,0,240,0,0,0,0,0,,
1/7/2026 2:30,1,0,0,0,0,416,0,0,240,28.3,29.5,28.4,30.1,,,49.9,88,0,0,87,77,0,417,417,415,0,0,0,0,0,0.07,0,0,0,0,0,3.59,0,0,240,0,0,0,0,3.53,0,0,240,0,0,0,0,3.53,0,0,240,0,0,0,0,0,,
1/7/2026 2:30,1,0,0,0,0,417,0,0,241,28.3,29.5,28.4,30.1,,,49.9,88,0,0,87,77,0,417,417,415,0,0,0,0,0,0.07,0,0,0,0,0,3.54,0,0,240,0,0,0,0,3.47,0,0,241,0,0,0,0,3.46,0,0,240,0,0,0,0,0,,
1/7/2026 2:29,1,0,0,0,0,416,0,0,240,28.3,29.5,28.3,30.1,,,49.9,88,0,0,87,77,0,417,417,415,0,0,0,0,0,0.07,0,0,0,0,0,3.57,0,0,240,0,0,0,0,3.49,0,0,240,0,0,0,0,3.5,0,0,240,0,0,0,0,0,,
1/7/2026 2:29,1,0,0,0,0,416,0,0,240,28.3,29.5,28.4,30.1,,,49.8,88,0,0,87,77,0,417,417,415,0,0,0,0,0,0.07,0,0,0,0,0,3.6,0,0,240,0,0,0,0,3.53,0,0,240,0,0,0,0,3.52,0,0,240,0,0,0,0,0,,
1/7/2026 2:28,1,0,0,0,0,416,0,0,240,28.3,29.5,28.4,30.1,,,49.9,88,0,0,87,77,0,417,417,415,0,0,0,0,0,0.07,0,0,0,0,0,3.55,0,0,240,0,0,0,0,3.47,0,0,240,0,0,0,0,3.48,0,0,240,0,0,0,0,0,,
1/7/2026 2:28,1,0,0,0,0,416,0,0,240,28.3,29.5,28.4,30.1,,,49.9,88,0,0,87,77,0,417,417,415,0,0,0,0,0,0.07,0,0,0,0,0,3.53,0,0,240,0,0,0,0,3.45,0,0,240,0,0,0,0,3.46,0,0,240,0,0,0,0,0,,
1/7/2026 2:27,1,0,0,0,0,416,0,0,240,28.3,29.5,28.4,30.1,,,49.8,88,0,0,87,77,0,417,417,415,0,0,0,0,0,0.07,0,0,0,0,0,3.71,0,0,240,0,0,0,0,3.58,0,0,240,0,0,0,0,3.61,0,0,240,0,0,0,0,0,,
1/7/2026 2:27,1,0,0,0,0,416,0,0,240,28.3,29.5,28.5,30.1,,,49.9,88,0,0,87,77,0,417,417,415,0,0,0,0,0,0.07,0,0,0,0,0,3.59,0,0,240,0,0,0,0,3.5,0,0,240,0,0,0,0,3.51,0,0,240,0,0,0,0,0,,
1/7/2026 2:26,1,0,0,0,0,417,0,0,241,28.3,29.5,28.4,30.1,,,49.9,88,0,0,87,77,0,417,417,415,0,0,0,0,0,0.07,0,0,0,0,0,3.52,0,0,240,0,0,0,0,3.43,0,0,240,0,0,0,0,3.44,0,0,240,0,0,0,0,0,,
1/7/2026 2:26,1,0,0,0,0,417,0,0,241,28.3,29.5,28.4,30.1,,,49.9,88,0,0,87,77,0,417,417,415,0,0,0,0,0,0.07,0,0,0,0,0,3.53,0,0,240,0,0,0,0,3.45,0,0,241,0,0,0,0,3.43,0,0,240,0,0,0,0,0,,
1/7/2026 2:25,1,0,0,0,0,416,0,0,240,28.2,29.5,28.4,30.1,,,49.9,88,0,0,87,77,0,417,417,415,0,0,0,0,0,0.07,0,0,0,0,0,3.51,0,0,240,0,0,0,0,3.45,0,0,241,0,0,0,0,3.44,0,0,240,0,0,0,0,0,,
1/7/2026 2:25,1,0,0,0,0,416,0,0,240,28.3,29.5,28.4,30.1,,,49.9,88,0,0,87,77,0,417,417,415,0,0,0,0,0,0.07,0,0,0,0,0,3.54,0,0,240,0,0,0,0,3.48,0,0,241,0,0,0,0,3.49,0,0,240,0,0,0,0,0,,
1/7/2026 2:24,1,0,0,0,0,416,0,0,240,28.3,29.5,28.4,30.1,,,49.9,88,0,0,87,77,0,417,417,415,0,0,0,0,0,0.07,0,0,0,0,0,3.56,0,0,240,0,0,0,0,3.5,0,0,240,0,0,0,0,3.52,0,0,240,0,0,0,0,0,,
1/7/2026 2:24,1,0,0,0,0,416,0,0,240,28.3,29.5,28.4,30.1,,,49.9,88,0,0,87,77,0,417,417,415,0,0,0,0,0,0.07,0,0,0,0,0,3.55,0,0,240,0,0,0,0,3.48,0,0,240,0,0,0,0,3.49,0,0,240,0,0,0,0,0,,
1/7/2026 2:23,1,0,0,0,0,416,0,0,240,28.3,29.5,28.4,30.1,,,49.9,88,0,0,87,77,0,417,417,415,0,0,0,0,0,0.07,0,0,0,0,0,3.56,0,0,240,0,0,0,0,3.5,0,0,241,0,0,0,0,3.5,0,0,240,0,0,0,0,0,,
1/7/2026 2:23,1,0,0,0,0,416,0,0,240,28.3,29.5,28.5,30.1,,,49.8,88,0,0,87,77,0,417,417,414,0,0,0,0,0,0.07,0,0,0,0,0,3.5,0,0,240,0,0,0,0,3.45,0,0,240,0,0,0,0,3.44,0,0,240,0,0,0,0,0,,
1/7/2026 2:22,1,0,0,0,0,416,0,0,240,28.4,29.5,28.4,30.1,,,49.9,88,0,0,87,77,0,417,417,415,0,0,0,0,0,0.07,0,0,0,0,0,3.54,0,0,240,0,0,0,0,3.48,0,0,241,0,0,0,0,3.49,0,0,240,0,0,0,0,0,,
1/7/2026 2:22,1,0,0,0,0,417,0,0,241,28.3,29.5,28.5,30.1,,,49.9,88,0,0,87,77,0,417,418,415,0,0,0,0,0,0.07,0,0,0,0,0,3.54,0,0,241,0,0,0,0,3.49,0,0,241,0,0,0,0,3.49,0,0,241,0,0,0,0,0,,
1/7/2026 2:21,1,0,0,0,0,416,0,0,240,28.3,29.5,28.4,30.1,,,49.9,88,0,0,87,77,0,417,417,415,0,0,0,0,0,0.07,0,0,0,0,0,3.52,0,0,240,0,0,0,0,3.47,0,0,241,0,0,0,0,3.47,0,0,240,0,0,0,0,0,,
1/7/2026 2:21,1,0,0,0,0,416,0,0,240,28.3,29.5,28.5,30.1,,,49.9,88,0,0,87,77,0,417,417,415,0,0,0,0,0,0.07,0,0,0,0,0,3.56,0,0,240,0,0,0,0,3.53,0,0,241,0,0,0,0,3.53,0,0,240,0,0,0,0,0,,
1/7/2026 2:20,1,0,0,0,0,416,0,0,240,28.3,29.5,28.5,30.1,,,49.9,88,0,0,87,77,0,417,417,415,0,0,0,0,0,0.07,0,0,0,0,0,3.54,0,0,240,0,0,0,0,3.49,0,0,241,0,0,0,0,3.5,0,0,240,0,0,0,0,0,,
1/7/2026 2:20,1,0,0,0,0,416,0,0,240,28.3,29.5,28.4,30.1,,,49.8,88,0,0,87,77,0,417,417,415,0,0,0,0,0,0.07,0,0,0,0,0,3.62,0,0,240,0,0,0,0,3.53,0,0,241,0,0,0,0,3.52,0,0,240,0,0,0,0,0,,
1/7/2026 2:19,1,0,0,0,0,416,0,0,240,28.3,29.5,28.4,30.1,,,49.9,88,0,0,87,77,0,417,417,415,0,0,0,0,0,0.07,0,0,0,0,0,3.49,0,0,240,0,0,0,0,3.42,0,0,241,0,0,0,0,3.41,0,0,240,0,0,0,0,0,,
1/7/2026 2:19,1,0,0,0,0,416,0,0,240,28.3,29.5,28.5,30.1,,,49.9,88,0,0,87,77,0,417,417,415,0,0,0,0,0,0.07,0,0,0,0,0,3.5,0,0,240,0,0,0,0,3.43,0,0,241,0,0,0,0,3.42,0,0,240,0,0,0,0,0,,
1/7/2026 2:18,1,0,0,0,0,417,0,0,241,28.2,29.5,28.5,30.1,,,49.9,88,0,0,87,77,0,417,417,416,0,0,0,0,0,0.07,0,0,0,0,0,3.51,0,0,240,0,0,0,0,3.43,0,0,241,0,0,0,0,3.43,0,0,240,0,0,0,0,0,,
1/7/2026 2:18,1,0,0,0,0,416,0,0,240,28.2,29.5,28.5,30.1,,,49.9,88,0,0,87,77,0,417,417,415,0,0,0,0,0,0.07,0,0,0,0,0,3.58,0,0,240,0,0,0,0,3.51,0,0,241,0,0,0,0,3.5,0,0,240,0,0,0,0,0,,
1/7/2026 2:17,1,0,0,0,0,416,0,0,240,28.3,29.5,28.5,30.1,,,49.9,88,0,0,87,77,0,417,417,415,0,0,0,0,0,0.07,0,0,0,0,0,3.53,0,0,240,0,0,0,0,3.45,0,0,241,0,0,0,0,3.45,0,0,240,0,0,0,0,0,,
1/7/2026 2:17,1,0,0,0,0,416,0,0,240,28.3,29.5,28.4,30.1,,,49.8,88,0,0,87,77,0,417,417,415,0,0,0,0,0,0.07,0,0,0,0,0,3.54,0,0,241,0,0,0,0,3.47,0,0,241,0,0,0,0,3.46,0,0,240,0,0,0,0,0,,
1/7/2026 2:16,1,0,0,0,0,416,0,0,240,28.3,29.5,28.5,30.1,,,49.9,88,0,0,87,77,0,417,417,415,0,0,0,0,0,0.07,0,0,0,0,0,3.51,0,0,240,0,0,0,0,3.45,0,0,240,0,0,0,0,3.44,0,0,240,0,0,0,0,0,,
1/7/2026 2:16,1,0,0,0,0,416,0,0,240,28.3,29.5,28.5,30.1,,,49.9,88,0,0,87,77,0,417,417,415,0,0,0,0,0,0.07,0,0,0,0,0,3.54,0,0,240,0,0,0,0,3.46,0,0,240,0,0,0,0,3.46,0,0,240,0,0,0,0,0,,
1/7/2026 2:15,1,0,0,0,0,417,0,0,241,28.3,29.5,28.5,30.1,,,49.9,88,0,0,87,77,0,417,417,415,0,0,0,0,0,0.07,0,0,0,0,0,3.53,0,0,240,0,0,0,0,3.47,0,0,241,0,0,0,0,3.46,0,0,240,0,0,0,0,0,,
1/7/2026 2:15,1,0,0,0,0,416,0,0,240,28.3,29.5,28.4,30.1,,,49.9,88,0,0,87,77,0,417,417,415,0,0,0,0,0,0.07,0,0,0,0,0,3.5,0,0,240,0,0,0,0,3.45,0,0,241,0,0,0,0,3.44,0,0,240,0,0,0,0,0,,
1/7/2026 2:14,1,0,0,0,0,416,0,0,240,28.3,29.5,28.5,30.1,,,49.9,88,0,0,87,77,0,417,417,415,0,0,0,0,0,0.07,0,0,0,0,0,3.55,0,0,240,0,0,0,0,3.51,0,0,241,0,0,0,0,3.52,0,0,240,0,0,0,0,0,,
1/7/2026 2:14,1,0,0,0,0,416,0,0,240,28.3,29.5,28.5,30.1,,,49.9,88,0,0,87,77,0,417,417,415,0,0,0,0,0,0.07,0,0,0,0,0,3.53,0,0,240,0,0,0,0,3.48,0,0,241,0,0,0,0,3.49,0,0,240,0,0,0,0,0,,
1/7/2026 2:13,1,0,0,0,0,416,0,0,240,28.3,29.5,28.5,30.1,,,49.9,88,0,0,87,77,0,417,417,415,0,0,0,0,0,0.07,0,0,0,0,0,3.55,0,0,240,0,0,0,0,3.51,0,0,241,0,0,0,0,3.5,0,0,240,0,0,0,0,0,,
1/7/2026 2:13,1,0,0,0,0,416,0,0,240,28.3,29.5,28.5,30.1,,,49.9,88,0,0,87,77,0,417,417,415,0,0,0,0,0,0.07,0,0,0,0,0,3.5,0,0,240,0,0,0,0,3.45,0,0,241,0,0,0,0,3.46,0,0,240,0,0,0,0,0,,
1/7/2026 2:12,1,0,0,0,0,416,0,0,240,28.3,29.5,28.5,30.1,,,49.9,88,0,0,87,77,0,417,417,415,0,0,0,0,0,0.07,0,0,0,0,0,3.53,0,0,240,0,0,0,0,3.49,0,0,241,0,0,0,0,3.49,0,0,240,0,0,0,0,0,,
1/7/2026 2:12,1,0,0,0,0,416,0,0,240,28.3,29.5,28.5,30.1,,,49.9,88,0,0,87,77,0,417,417,415,0,0,0,0,0,0.07,0,0,0,0,0,3.53,0,0,240,0,0,0,0,3.49,0,0,241,0,0,0,0,3.48,0,0,240,0,0,0,0,0,,
1/7/2026 2:11,1,0,0,0,0,417,0,0,241,28.3,29.5,28.5,30.1,,,49.9,88,0,0,87,77,0,417,417,415,0,0,0,0,0,0.07,0,0,0,0,0,3.55,0,0,240,0,0,0,0,3.51,0,0,241,0,0,0,0,3.5,0,0,240,0,0,0,0,0,,
1/7/2026 2:11,1,0,0,0,0,416,0,0,240,28.3,29.5,28.4,30.2,,,49.9,88,0,0,87,77,0,417,417,415,0,0,0,0,0,0.07,0,0,0,0,0,3.53,0,0,240,0,0,0,0,3.49,0,0,241,0,0,0,0,3.48,0,0,240,0,0,0,0,0,,
1/7/2026 2:10,1,0,0,0,0,416,0,0,241,28.3,29.5,28.5,30.2,,,49.9,88,0,0,87,77,0,417,417,415,0,0,0,0,0,0.07,0,0,0,0,0,3.57,0,0,240,0,0,0,0,3.51,0,0,241,0,0,0,0,3.52,0,0,240,0,0,0,0,0,,
1/7/2026 2:10,1,0,0,0,0,416,0,0,240,28.2,29.5,28.5,30.1,,,49.9,88,0,0,87,77,0,417,417,415,0,0,0,0,0,0.07,0,0,0,0,0,3.58,0,0,240,0,0,0,0,3.53,0,0,240,0,0,0,0,3.53,0,0,240,0,0,0,0,0,,
1/7/2026 2:09,1,0,0,0,0,416,0,0,240,28.3,29.5,28.5,30.1,,,49.9,88,0,0,87,77,0,417,417,416,0,0,0,0,0,0.07,0,0,0,0,0,3.53,0,0,240,0,0,0,0,3.47,0,0,241,0,0,0,0,3.46,0,0,240,0,0,0,0,0,,
1/7/2026 2:09,1,0,0,0,0,416,0,0,240,28.3,29.5,28.4,30.1,,,49.9,88,0,0,87,77,0,417,417,415,0,0,0,0,0,0.07,0,0,0,0,0,3.51,0,0,240,0,0,0,0,3.43,0,0,241,0,0,0,0,3.44,0,0,240,0,0,0,0,0,,
1/7/2026 2:08,1,0,0,0,0,417,0,0,240,28.3,29.5,28.5,30.1,,,49.9,88,0,0,87,77,0,417,417,416,0,0,0,0,0,0.07,0,0,0,0,0,3.49,0,0,240,0,0,0,0,3.4,0,0,241,0,0,0,0,3.42,0,0,240,0,0,0,0,0,,
1/7/2026 2:08,1,0,0,0,0,416,0,0,240,28.3,29.5,28.5,30.1,,,49.9,88,0,0,87,77,0,417,417,415,0,0,0,0,0,0.07,0,0,0,0,0,3.51,0,0,240,0,0,0,0,3.43,0,0,241,0,0,0,0,3.44,0,0,240,0,0,0,0,0,,
1/7/2026 2:07,1,0,0,0,0,416,0,0,240,28.3,29.5,28.5,30.2,,,49.9,88,0,0,87,77,0,417,417,415,0,0,0,0,0,0.07,0,0,0,0,0,3.5,0,0,240,0,0,0,0,3.42,0,0,240,0,0,0,0,3.41,0,0,240,0,0,0,0,0,,
1/7/2026 2:07,1,0,0,0,0,417,0,0,241,28.3,29.5,28.4,30.2,,,49.9,88,0,0,87,77,0,417,417,415,0,0,0,0,0,0.07,0,0,0,0,0,3.51,0,0,241,0,0,0,0,3.42,0,0,241,0,0,0,0,3.43,0,0,240,0,0,0,0,0,,
1/7/2026 2:06,1,0,0,0,0,416,0,0,240,28.3,29.5,28.5,30.1,,,49.9,88,0,0,87,77,0,417,417,415,0,0,0,0,0,0.07,0,0,0,0,0,3.49,0,0,240,0,0,0,0,3.41,0,0,240,0,0,0,0,3.41,0,0,240,0,0,0,0,0,,
1/7/2026 2:06,1,0,0,0,0,416,0,0,240,28.4,29.5,28.5,30.1,,,49.9,88,0,0,87,77,0,417,417,415,0,0,0,0,0,0.07,0,0,0,0,0,3.5,0,0,240,0,0,0,0,3.42,0,0,241,0,0,0,0,3.42,0,0,240,0,0,0,0,0,,
1/7/2026 2:05,1,0,0,0,0,416,0,0,240,28.4,29.5,28.5,30.2,,,49.9,88,0,0,87,77,0,417,417,415,0,0,0,0,0,0.07,0,0,0,0,0,3.53,0,0,240,0,0,0,0,3.45,0,0,241,0,0,0,0,3.46,0,0,240,0,0,0,0,0,,
1/7/2026 2:05,1,0,0,0,0,416,0,0,240,28.3,29.5,28.4,30.1,,,49.9,88,0,0,87,77,0,417,417,415,0,0,0,0,0,0.07,0,0,0,0,0,3.52,0,0,240,0,0,0,0,3.43,0,0,240,0,0,0,0,3.43,0,0,240,0,0,0,0,0,,
1/7/2026 2:04,1,0,0,0,0,416,0,0,240,28.3,29.5,28.5,30.1,,,49.9,88,0,0,87,77,0,417,417,415,0,0,0,0,0,0.07,0,0,0,0,0,3.63,0,0,240,0,0,0,0,3.55,0,0,241,0,0,0,0,3.57,0,0,240,0,0,0,0,0,,
1/7/2026 2:04,1,0,0,0,0,416,0,0,240,28.3,29.5,28.5,30.2,,,49.9,88,0,0,87,77,0,417,417,415,0,0,0,0,0,0.07,0,0,0,0,0,3.55,0,0,240,0,0,0,0,3.47,0,0,241,0,0,0,0,3.49,0,0,240,0,0,0,0,0,,
1/7/2026 2:03,1,0,0,0,0,416,0,0,240,28.3,29.5,28.5,30.2,,,49.9,88,0,0,87,77,0,417,417,415,0,0,0,0,0,0.07,0,0,0,0,0,3.55,0,0,240,0,0,0,0,3.48,0,0,240,0,0,0,0,3.5,0,0,240,0,0,0,0,0,,
1/7/2026 2:03,1,0,0,0,0,416,0,0,240,28.3,29.5,28.5,30.1,,,49.8,88,0,0,87,77,0,417,417,415,0,0,0,0,0,0.07,0,0,0,0,0,3.53,0,0,240,0,0,0,0,3.46,0,0,240,0,0,0,0,3.47,0,0,240,0,0,0,0,0,,
1/7/2026 2:02,1,0,0,0,0,416,0,0,240,28.3,29.5,28.4,30.2,,,49.9,88,0,0,87,77,0,417,417,415,0,0,0,0,0,0.07,0,0,0,0,0,3.57,0,0,240,0,0,0,0,3.5,0,0,240,0,0,0,0,3.51,0,0,240,0,0,0,0,0,,
1/7/2026 2:02,1,0,0,0,0,416,0,0,240,28.3,29.5,28.5,30.2,,,49.8,88,0,0,87,77,0,417,417,415,0,0,0,0,0,0.07,0,0,0,0,0,3.54,0,0,240,0,0,0,0,3.47,0,0,240,0,0,0,0,3.48,0,0,240,0,0,0,0,0,,
1/7/2026 2:01,1,0,0,0,0,416,0,0,240,28.4,29.5,28.4,30.1,,,49.9,88,0,0,87,77,0,417,417,415,0,0,0,0,0,0.07,0,0,0,0,0,3.56,0,0,240,0,0,0,0,3.5,0,0,240,0,0,0,0,3.52,0,0,240,0,0,0,0,0,,
1/7/2026 2:01,1,0,0,0,0,416,0,0,240,28.3,29.5,28.5,30.1,,,49.9,88,0,0,87,77,0,417,417,415,0,0,0,0,0,0.07,0,0,0,0,0,3.55,0,0,240,0,0,0,0,3.48,0,0,241,0,0,0,0,3.49,0,0,240,0,0,0,0,0,,
1/7/2026 2:00,1,0,0,0,0,416,0,0,240,28.3,29.5,28.5,30.2,,,49.9,88,0,0,87,77,0,417,417,415,0,0,0,0,0,0.07,0,0,0,0,0,3.53,0,0,240,0,0,0,0,3.45,0,0,241,0,0,0,0,3.47,0,0,240,0,0,0,0,0,,
1/7/2026 2:00,1,0,0,0,0,416,0,0,240,28.3,29.5,28.5,30.2,,,49.9,88,0,0,87,77,0,417,417,415,0,0,0,0,0,0.07,0,0,0,0,0,3.57,0,0,240,0,0,0,0,3.5,0,0,240,0,0,0,0,3.51,0,0,240,0,0,0,0,0,,
1/7/2026 1:59,1,0,0,0,0,417,0,0,241,28.4,29.5,28.5,30.2,,,49.9,88,0,0,87,77,0,417,417,415,0,0,0,0,0,0.07,0,0,0,0,0,3.62,0,0,241,0,0,0,0,3.54,0,0,241,0,0,0,0,3.53,0,0,240,0,0,0,0,0,,
1/7/2026 1:59,1,0,0,0,0,416,0,0,240,28.4,29.5,28.5,30.1,,,49.9,88,0,0,87,77,0,417,417,415,0,0,0,0,0,0.07,0,0,0,0,0,3.48,0,0,240,0,0,0,0,3.4,0,0,241,0,0,0,0,3.42,0,0,240,0,0,0,0,0,,
1/7/2026 1:58,1,0,0,0,0,416,0,0,240,28.4,29.5,28.5,30.1,,,49.9,88,0,0,87,77,0,417,417,416,0,0,0,0,0,0.07,0,0,0,0,0,3.51,0,0,240,0,0,0,0,3.42,0,0,240,0,0,0,0,3.44,0,0,240,0,0,0,0,0,,
1/7/2026 1:58,1,0,0,0,0,416,0,0,240,28.4,29.5,28.5,30.2,,,49.9,88,0,0,87,77,0,417,417,416,0,0,0,0,0,0.07,0,0,0,0,0,3.63,0,0,240,0,0,0,0,3.54,0,0,241,0,0,0,0,3.56,0,0,240,0,0,0,0,0,,
1/7/2026 1:57,1,0,0,0,0,416,0,0,240,28.4,29.5,28.5,30.1,,,49.9,88,0,0,87,77,0,417,417,415,0,0,0,0,0,0.07,0,0,0,0,0,3.45,0,0,240,0,0,0,0,3.37,0,0,240,0,0,0,0,3.39,0,0,240,0,0,0,0,0,,
1/7/2026 1:57,1,0,0,0,0,416,0,0,240,28.3,29.5,28.5,30.1,,,49.9,88,0,0,87,77,0,417,417,415,0,0,0,0,0,0.07,0,0,0,0,0,3.5,0,0,241,0,0,0,0,3.41,0,0,241,0,0,0,0,3.44,0,0,240,0,0,0,0,0,,
1/7/2026 1:56,1,0,0,0,0,417,0,0,241,28.3,29.5,28.4,30.2,,,49.9,88,0,0,87,77,0,417,417,416,0,0,0,0,0,0.07,0,0,0,0,0,3.49,0,0,240,0,0,0,0,3.4,0,0,241,0,0,0,0,3.44,0,0,240,0,0,0,0,0,,
1/7/2026 1:56,1,0,0,0,0,417,0,0,240,28.4,29.5,28.5,30.2,,,49.9,88,0,0,87,77,0,417,417,416,0,0,0,0,0,0.07,0,0,0,0,0,3.49,0,0,240,0,0,0,0,3.4,0,0,240,0,0,0,0,3.44,0,0,240,0,0,0,0,0,,
1/7/2026 1:55,1,0,0,0,0,417,0,0,241,28.3,29.5,28.5,30.2,,,49.9,88,0,0,87,77,0,417,417,416,0,0,0,0,0,0.07,0,0,0,0,0,3.46,0,0,241,0,0,0,0,3.36,0,0,241,0,0,0,0,3.41,0,0,241,0,0,0,0,0,,
1/7/2026 1:55,1,0,0,0,0,417,0,0,241,28.3,29.5,28.5,30.2,,,49.9,88,0,0,87,77,0,417,417,415,0,0,0,0,0,0.07,0,0,0,0,0,3.52,0,0,240,0,0,0,0,3.43,0,0,240,0,0,0,0,3.47,0,0,240,0,0,0,0,0,,
1/7/2026 1:54,1,0,0,0,0,417,0,0,240,28.3,29.5,28.5,30.1,,,49.9,88,0,0,87,77,0,417,417,415,0,0,0,0,0,0.07,0,0,0,0,0,3.5,0,0,240,0,0,0,0,3.42,0,0,241,0,0,0,0,3.45,0,0,240,0,0,0,0,0,,
1/7/2026 1:54,1,0,0,0,0,416,0,0,240,28.3,29.5,28.5,30.2,,,49.9,88,0,0,87,77,0,417,417,415,0,0,0,0,0,0.07,0,0,0,0,0,3.47,0,0,240,0,0,0,0,3.4,0,0,241,0,0,0,0,3.43,0,0,240,0,0,0,0,0,,
1/7/2026 1:53,1,0,0,0,0,416,0,0,240,28.4,29.5,28.5,30.2,,,49.9,88,0,0,87,77,0,417,417,415,0,0,0,0,0,0.07,0,0,0,0,0,3.49,0,0,240,0,0,0,0,3.42,0,0,241,0,0,0,0,3.47,0,0,240,0,0,0,0,0,,
1/7/2026 1:53,1,0,0,0,0,416,0,0,240,28.4,29.5,28.5,30.2,,,49.9,88,0,0,87,77,0,417,417,415,0,0,0,0,0,0.07,0,0,0,0,0,3.59,0,0,240,0,0,0,0,3.51,0,0,241,0,0,0,0,3.53,0,0,240,0,0,0,0,0,,
1/7/2026 1:52,1,0,0,0,0,417,0,0,241,28.3,29.5,28.5,30.2,,,49.9,88,0,0,87,77,0,417,417,415,0,0,0,0,0,0.07,0,0,0,0,0,3.52,0,0,240,0,0,0,0,3.46,0,0,241,0,0,0,0,3.48,0,0,240,0,0,0,0,0,,
1/7/2026 1:52,1,0,0,0,0,417,0,0,241,28.3,29.5,28.5,30.1,,,49.9,88,0,0,87,77,0,417,417,415,0,0,0,0,0,0.07,0,0,0,0,0,3.49,0,0,240,0,0,0,0,3.42,0,0,241,0,0,0,0,3.44,0,0,240,0,0,0,0,0,,
1/7/2026 1:51,1,0,0,0,0,416,0,0,240,28.4,29.5,28.5,30.2,,,49.9,88,0,0,87,77,0,417,417,415,0,0,0,0,0,0.07,0,0,0,0,0,3.54,0,0,240,0,0,0,0,3.48,0,0,240,0,0,0,0,3.48,0,0,240,0,0,0,0,0,,
1/7/2026 1:51,1,0,0,0,0,416,0,0,240,28.4,29.5,28.5,30.2,,,49.9,88,0,0,87,77,0,417,417,415,0,0,0,0,0,0.07,0,0,0,0,0,3.51,0,0,240,0,0,0,0,3.46,0,0,241,0,0,0,0,3.46,0,0,240,0,0,0,0,0,,
1/7/2026 1:50,1,0,0,0,0,416,0,0,240,28.3,29.5,28.5,30.2,,,49.9,88,0,0,87,77,0,417,417,415,0,0,0,0,0,0.07,0,0,0,0,0,3.51,0,0,240,0,0,0,0,3.44,0,0,241,0,0,0,0,3.45,0,0,240,0,0,0,0,0,,
