time,temperature,voltage,current,chemistry,dataset
59.0,26.421,4.1357,1.509,LMO-LNO,SNL_LMO-LNO_50SOC_b
60.0,26.525,4.1342,1.536,LMO-LNO,SNL_LMO-LNO_50SOC_b
61.0,26.5,4.1317,1.5,LMO-LNO,SNL_LMO-LNO_50SOC_b
62.0,26.827,4.1356,1.483,LMO-LNO,SNL_LMO-LNO_50SOC_b
63.0,25.932,4.1318,1.498,LMO-LNO,SNL_LMO-LNO_50SOC_b
64.0,26.807,4.1313,1.501,LMO-LNO,SNL_LMO-LNO_50SOC_b
65.0,26.802,4.1317,1.527,LMO-LNO,SNL_LMO-LNO_50SOC_b
66.0,26.516,4.1362,1.536,LMO-LNO,SNL_LMO-LNO_50SOC_b
67.0,26.911,4.1269,1.494,LMO-LNO,SNL_LMO-LNO_50SOC_b
68.0,26.577,4.1287,1.448,LMO-LNO,SNL_LMO-LNO_50SOC_b
69.0,27.097,4.1304,1.589,LMO-LNO,SNL_LMO-LNO_50SOC_b
70.0,27.603,4.1266,1.424,LMO-LNO,SNL_LMO-LNO_50SOC_b
71.0,27.346,4.1299,1.543,LMO-LNO,SNL_LMO-LNO_50SOC_b
72.0,27.069,4.1275,1.499,LMO-LNO,SNL_LMO-LNO_50SOC_b
73.0,26.957,4.124,1.444,LMO-LNO,SNL_LMO-LNO_50SOC_b
74.0,27.044,4.1268,1.528,LMO-LNO,SNL_LMO-LNO_50SOC_b
75.0,27.225,4.1257,1.613,LMO-LNO,SNL_LMO-LNO_50SOC_b
76.0,27.27,4.1282,1.51,LMO-LNO,SNL_LMO-LNO_50SOC_b
77.0,26.754,4.1271,1.573,LMO-LNO,SNL_LMO-LNO_50SOC_b
78.0,26.824,4.1251,1.458,LMO-LNO,SNL_LMO-LNO_50SOC_b
79.0,27.085,4.1254,1.402,LMO-LNO,SNL_LMO-LNO_50SOC_b
80.0,27.363,4.1267,1.518,LMO-LNO,SNL_LMO-LNO_50SOC_b
81.0,27.059,4.1213,1.452,LMO-LNO,SNL_LMO-LNO_50SOC_b
82.0,27.453,4.125,1.507,LMO-LNO,SNL_LMO-LNO_50SOC_b
83.0,27.582,4.122,1.529,LMO-LNO,SNL_LMO-LNO_50SOC_b
84.0,26.954,4.1283,1.456,LMO-LNO,SNL_LMO-LNO_50SOC_b
85.0,26.609,4.1215,1.507,LMO-LNO,SNL_LMO-LNO_50SOC_b
86.0,27.243,4.1216,1.403,LMO-LNO,SNL_LMO-LNO_50SOC_b
87.0,27.545,4.1248,1.535,LMO-LNO,SNL_LMO-LNO_50SOC_b
88.0,27.717,4.1228,1.514,LMO-LNO,SNL_LMO-LNO_50SOC_b
89.0,27.706,4.12,1.42,LMO-LNO,SNL_LMO-LNO_50SOC_b
90.0,27.584,4.1256,1.554,LMO-LNO,SNL_LMO-LNO_50SOC_b
91.0,27.225,4.1204,1.487,LMO-LNO,SNL_LMO-LNO_50SOC_b
92.0,27.599,4.1215,1.551,LMO-LNO,SNL_LMO-LNO_50SOC_b
93.0,27.161,4.122,1.523,LMO-LNO,SNL_LMO-LNO_50SOC_b
94.0,27.392,4.1249,1.504,LMO-LNO,SNL_LMO-LNO_50SOC_b
95.0,28.105,4.1204,1.488,LMO-LNO,SNL_LMO-LNO_50SOC_b
96.0,27.669,4.1178,1.429,LMO-LNO,SNL_LMO-LNO_50SOC_b
97.0,27.669,4.1224,1.538,LMO-LNO,SNL_LMO-LNO_50SOC_b
98.0,27.686,4.1189,1.438,LMO-LNO,SNL_LMO-LNO_50SOC_b
99.0,27.881,4.121,1.432,LMO-LNO,SNL_LMO-LNO_50SOC_b
100.0,28.205,4.1215,1.571,LMO-LNO,SNL_LMO-LNO_50SOC_b
101.0,27.585,4.1177,1.464,LMO-LNO,SNL_LMO-LNO_50SOC_b
102.0,27.916,4.1166,1.509,LMO-LNO,SNL_LMO-LNO_50SOC_b
103.0,27.361,4.119,1.583,LMO-LNO,SNL_LMO-LNO_50SOC_b
104.0,28.097,4.1196,1.405,LMO-LNO,SNL_LMO-LNO_50SOC_b
105.0,28.237,4.1177,1.459,LMO-LNO,SNL_LMO-LNO_50SOC_b
106.0,27.479,4.1163,1.483,LMO-LNO,SNL_LMO-LNO_50SOC_b
107.0,27.241,4.1178,1.551,LMO-LNO,SNL_LMO-LNO_50SOC_b
108.0,28.059,4.1154,1.479,LMO-LNO,SNL_LMO-LNO_50SOC_b
109.0,28.059,4.1201,1.5,LMO-LNO,SNL_LMO-LNO_50SOC_b
110.0,27.811,4.1165,1.567,LMO-LNO,SNL_LMO-LNO_50SOC_b
111.0,28.25,4.1179,1.377,LMO-LNO,SNL_LMO-LNO_50SOC_b
112.0,27.918,4.1159,1.529,LMO-LNO,SNL_LMO-LNO_50SOC_b
113.0,28.238,4.1169,1.503,LMO-LNO,SNL_LMO-LNO_50SOC_b
114.0,28.572,4.1146,1.451,LMO-LNO,SNL_LMO-LNO_50SOC_b
115.0,28.408,4.1155,1.516,LMO-LNO,SNL_LMO-LNO_50SOC_b
116.0,29.097,4.1136,1.485,LMO-LNO,SNL_LMO-LNO_50SOC_b
117.0,28.013,4.1185,1.456,LMO-LNO,SNL_LMO-LNO_50SOC_b
118.0,28.067,4.1156,1.487,LMO-LNO,SNL_LMO-LNO_50SOC_b
119.0,28.151,4.1158,1.481,LMO-LNO,SNL_LMO-LNO_50SOC_b
120.0,28.435,4.1139,1.478,LMO-LNO,SNL_LMO-LNO_50SOC_b
121.0,28.468,4.1138,1.532,LMO-LNO,SNL_LMO-LNO_50SOC_b
122.0,29.009,4.1113,1.479,LMO-LNO,SNL_LMO-LNO_50SOC_b
123.0,28.332,4.1166,1.545,LMO-LNO,SNL_LMO-LNO_50SOC_b
124.0,28.215,4.1109,1.484,LMO-LNO,SNL_LMO-LNO_50SOC_b
125.0,28.019,4.1115,1.608,LMO-LNO,SNL_LMO-LNO_50SOC_b
126.0,28.612,4.1112,1.574,LMO-LNO,SNL_LMO-LNO_50SOC_b
127.0,28.936,4.1093,1.46,LMO-LNO,SNL_LMO-LNO_50SOC_b
128.0,28.339,4.1148,1.463,LMO-LNO,SNL_LMO-LNO_50SOC_b
129.0,28.259,4.1095,1.47,LMO-LNO,SNL_LMO-LNO_50SOC_b
130.0,28.548,4.1107,1.436,LMO-LNO,SNL_LMO-LNO_50SOC_b
131.0,28.406,4.1109,1.452,LMO-LNO,SNL_LMO-LNO_50SOC_b
132.0,28.979,4.1101,1.514,LMO-LNO,SNL_LMO-LNO_50SOC_b
133.0,28.115,4.108,1.484,LMO-LNO,SNL_LMO-LNO_50SOC_b
134.0,28.704,4.1099,1.448,LMO-LNO,SNL_LMO-LNO_50SOC_b
135.0,28.364,4.109,1.491,LMO-LNO,SNL_LMO-LNO_50SOC_b
136.0,28.562,4.1121,1.455,LMO-LNO,SNL_LMO-LNO_50SOC_b
137.0,28.938,4.1125,1.575,LMO-LNO,SNL_LMO-LNO_50SOC_b
138.0,28.861,4.1093,1.546,LMO-LNO,SNL_LMO-LNO_50SOC_b
139.0,28.997,4.1061,1.465,LMO-LNO,SNL_LMO-LNO_50SOC_b
140.0,29.29,4.1085,1.593,LMO-LNO,SNL_LMO-LNO_50SOC_b
141.0,28.61,4.1088,1.499,LMO-LNO,SNL_LMO-LNO_50SOC_b
142.0,28.033,4.1099,1.493,LMO-LNO,SNL_LMO-LNO_50SOC_b
143.0,28.717,4.1091,1.534,LMO-LNO,SNL_LMO-LNO_50SOC_b
144.0,28.791,4.1075,1.411,LMO-LNO,SNL_LMO-LNO_50SOC_b
145.0,29.628,4.1072,1.477,LMO-LNO,SNL_LMO-LNO_50SOC_b
146.0,29.365,4.1037,1.468,LMO-LNO,SNL_LMO-LNO_50SOC_b
147.0,28.859,4.1065,1.511,LMO-LNO,SNL_LMO-LNO_50SOC_b
148.0,29.319,4.1058,1.654,LMO-LNO,SNL_LMO-LNO_50SOC_b
149.0,29.235,4.1066,1.478,LMO-LNO,SNL_LMO-LNO_50SOC_b
150.0,29.164,4.1083,1.484,LMO-LNO,SNL_LMO-LNO_50SOC_b
151.0,29.381,4.1068,1.482,LMO-LNO,SNL_LMO-LNO_50SOC_b
152.0,28.942,4.0995,1.524,LMO-LNO,SNL_LMO-LNO_50SOC_b
153.0,29.55,4.1034,1.46,LMO-LNO,SNL_LMO-LNO_50SOC_b
154.0,29.364,4.1064,1.515,LMO-LNO,SNL_LMO-LNO_50SOC_b
155.0,29.504,4.1045,1.425,LMO-LNO,SNL_LMO-LNO_50SOC_b
156.0,28.771,4.1023,1.458,LMO-LNO,SNL_LMO-LNO_50SOC_b
157.0,29.937,4.1034,1.515,LMO-LNO,SNL_LMO-LNO_50SOC_b
158.0,29.689,4.1043,1.518,LMO-LNO,SNL_LMO-LNO_50SOC_b
159.0,29.568,4.1047,1.405,LMO-LNO,SNL_LMO-LNO_50SOC_b
160.0,29.74,4.1021,1.503,LMO-LNO,SNL_LMO-LNO_50SOC_b
161.0,29.703,4.1015,1.491,LMO-LNO,SNL_LMO-LNO_50SOC_b
162.0,29.166,4.104,1.557,LMO-LNO,SNL_LMO-LNO_50SOC_b
163.0,29.413,4.1013,1.4,LMO-LNO,SNL_LMO-LNO_50SOC_b
164.0,29.444,4.0995,1.528,LMO-LNO,SNL_LMO-LNO_50SOC_b
165.0,30.201,4.0949,1.55,LMO-LNO,SNL_LMO-LNO_50SOC_b
166.0,30.604,4.1014,1.555,LMO-LNO,SNL_LMO-LNO_50SOC_b
167.0,29.661,4.1,1.458,LMO-LNO,SNL_LMO-LNO_50SOC_b
168.0,30.348,4.1004,1.527,LMO-LNO,SNL_LMO-LNO_50SOC_b
169.0,30.007,4.0979,1.552,LMO-LNO,SNL_LMO-LNO_50SOC_b
170.0,29.144,4.0959,1.545,LMO-LNO,SNL_LMO-LNO_50SOC_b
171.0,29.376,4.0993,1.56,LMO-LNO,SNL_LMO-LNO_50SOC_b
172.0,28.716,4.0963,1.524,LMO-LNO,SNL_LMO-LNO_50SOC_b
173.0,29.632,4.1011,1.531,LMO-LNO,SNL_LMO-LNO_50SOC_b
174.0,30.18,4.0978,1.502,LMO-LNO,SNL_LMO-LNO_50SOC_b
175.0,29.608,4.0974,1.538,LMO-LNO,SNL_LMO-LNO_50SOC_b
176.0,29.988,4.0967,1.547,LMO-LNO,SNL_LMO-LNO_50SOC_b
177.0,30.303,4.0978,1.522,LMO-LNO,SNL_LMO-LNO_50SOC_b
178.0,30.035,4.0964,1.543,LMO-LNO,SNL_LMO-LNO_50SOC_b
179.0,30.037,4.0951,1.547,LMO-LNO,SNL_LMO-LNO_50SOC_b
180.0,29.472,4.0953,1.472,LMO-LNO,SNL_LMO-LNO_50SOC_b
181.0,29.825,4.1007,1.456,LMO-LNO,SNL_LMO-LNO_50SOC_b
182.0,30.553,4.097,1.407,LMO-LNO,SNL_LMO-LNO_50SOC_b
183.0,29.849,4.09,1.522,LMO-LNO,SNL_LMO-LNO_50SOC_b
184.0,30.347,4.0951,1.486,LMO-LNO,SNL_LMO-LNO_50SOC_b
185.0,30.642,4.0953,1.46,LMO-LNO,SNL_LMO-LNO_50SOC_b
186.0,29.879,4.092,1.419,LMO-LNO,SNL_LMO-LNO_50SOC_b
187.0,30.271,4.0927,1.531,LMO-LNO,SNL_LMO-LNO_50SOC_b
188.0,30.037,4.0922,1.564,LMO-LNO,SNL_LMO-LNO_50SOC_b
189.0,29.767,4.0929,1.53,LMO-LNO,SNL_LMO-LNO_50SOC_b
190.0,30.708,4.0936,1.487,LMO-LNO,SNL_LMO-LNO_50SOC_b
191.0,30.088,4.0925,1.482,LMO-LNO,SNL_LMO-LNO_50SOC_b
192.0,30.627,4.0922,1.446,LMO-LNO,SNL_LMO-LNO_50SOC_b
193.0,30.407,4.0937,1.524,LMO-LNO,SNL_LMO-LNO_50SOC_b
194.0,29.798,4.0923,1.464,LMO-LNO,SNL_LMO-LNO_50SOC_b
195.0,30.661,4.0923,1.517,LMO-LNO,SNL_LMO-LNO_50SOC_b
196.0,30.206,4.0923,1.479,LMO-LNO,SNL_LMO-LNO_50SOC_b
197.0,30.32,4.0931,1.544,LMO-LNO,SNL_LMO-LNO_50SOC_b
198.0,30.34,4.0939,1.457,LMO-LNO,SNL_LMO-LNO_50SOC_b
199.0,30.447,4.0909,1.492,LMO-LNO,SNL_LMO-LNO_50SOC_b
200.0,29.639,4.0882,1.503,LMO-LNO,SNL_LMO-LNO_50SOC_b
201.0,30.503,4.0902,1.444,LMO-LNO,SNL_LMO-LNO_50SOC_b
202.0,30.543,4.0873,1.484,LMO-LNO,SNL_LMO-LNO_50SOC_b
203.0,30.57,4.0888,1.515,LMO-LNO,SNL_LMO-LNO_50SOC_b
204.0,31.497,4.0843,1.519,LMO-LNO,SNL_LMO-LNO_50SOC_b
205.0,30.739,4.0869,1.455,LMO-LNO,SNL_LMO-LNO_50SOC_b
206.0,31.053,4.0881,1.514,LMO-LNO,SNL_LMO-LNO_50SOC_b
207.0,30.757,4.0877,1.504,LMO-LNO,SNL_LMO-LNO_50SOC_b
208.0,30.758,4.0881,1.462,LMO-LNO,SNL_LMO-LNO_50SOC_b
209.0,30.421,4.0852,1.587,LMO-LNO,SNL_LMO-LNO_50SOC_b
210.0,31.183,4.0875,1.475,LMO-LNO,SNL_LMO-LNO_50SOC_b
211.0,30.408,4.0903,1.53,LMO-LNO,SNL_LMO-LNO_50SOC_b
212.0,30.995,4.0881,1.549,LMO-LNO,SNL_LMO-LNO_50SOC_b
213.0,30.773,4.0865,1.357,LMO-LNO,SNL_LMO-LNO_50SOC_b
214.0,31.097,4.089,1.44,LMO-LNO,SNL_LMO-LNO_50SOC_b
215.0,31.149,4.0835,1.447,LMO-LNO,SNL_LMO-LNO_50SOC_b
216.0,30.524,4.0884,1.49,LMO-LNO,SNL_LMO-LNO_50SOC_b
217.0,30.148,4.0842,1.467,LMO-LNO,SNL_LMO-LNO_50SOC_b
218.0,31.021,4.086,1.543,LMO-LNO,SNL_LMO-LNO_50SOC_b
219.0,30.675,4.0842,1.498,LMO-LNO,SNL_LMO-LNO_50SOC_b
220.0,31.038,4.0865,1.543,LMO-LNO,SNL_LMO-LNO_50SOC_b
221.0,31.298,4.0838,1.578,LMO-LNO,SNL_LMO-LNO_50SOC_b
222.0,30.754,4.0834,1.401,LMO-LNO,SNL_LMO-LNO_50SOC_b
223.0,31.447,4.0796,1.656,LMO-LNO,SNL_LMO-LNO_50SOC_b
224.0,31.529,4.0826,1.443,LMO-LNO,SNL_LMO-LNO_50SOC_b
225.0,30.992,4.0832,1.458,LMO-LNO,SNL_LMO-LNO_50SOC_b
226.0,31.171,4.0813,1.499,LMO-LNO,SNL_LMO-LNO_50SOC_b
227.0,31.546,4.0819,1.451,LMO-LNO,SNL_LMO-LNO_50SOC_b
228.0,31.222,4.0789,1.401,LMO-LNO,SNL_LMO-LNO_50SOC_b
229.0,31.2,4.0802,1.503,LMO-LNO,SNL_LMO-LNO_50SOC_b
230.0,31.464,4.0802,1.501,LMO-LNO,SNL_LMO-LNO_50SOC_b
231.0,31.454,4.081,1.618,LMO-LNO,SNL_LMO-LNO_50SOC_b
232.0,32.154,4.0801,1.471,LMO-LNO,SNL_LMO-LNO_50SOC_b
233.0,31.042,4.0792,1.534,LMO-LNO,SNL_LMO-LNO_50SOC_b
234.0,32.066,4.0786,1.462,LMO-LNO,SNL_LMO-LNO_50SOC_b
235.0,31.352,4.0786,1.512,LMO-LNO,SNL_LMO-LNO_50SOC_b
236.0,32.057,4.0754,1.566,LMO-LNO,SNL_LMO-LNO_50SOC_b
237.0,30.954,4.0767,1.541,LMO-LNO,SNL_LMO-LNO_50SOC_b
238.0,31.099,4.0771,1.601,LMO-LNO,SNL_LMO-LNO_50SOC_b
239.0,31.336,4.0807,1.48,LMO-LNO,SNL_LMO-LNO_50SOC_b
240.0,31.786,4.076,1.577,LMO-LNO,SNL_LMO-LNO_50SOC_b
241.0,31.349,4.0776,1.457,LMO-LNO,SNL_LMO-LNO_50SOC_b
242.0,32.092,4.0787,1.537,LMO-LNO,SNL_LMO-LNO_50SOC_b
243.0,31.813,4.0765,1.51,LMO-LNO,SNL_LMO-LNO_50SOC_b
244.0,32.545,4.0733,1.512,LMO-LNO,SNL_LMO-LNO_50SOC_b
245.0,32.284,4.0736,1.532,LMO-LNO,SNL_LMO-LNO_50SOC_b
246.0,31.703,4.0758,1.58,LMO-LNO,SNL_LMO-LNO_50SOC_b
247.0,32.124,4.0772,1.475,LMO-LNO,SNL_LMO-LNO_50SOC_b
248.0,31.639,4.0758,1.545,LMO-LNO,SNL_LMO-LNO_50SOC_b
249.0,31.856,4.0796,1.495,LMO-LNO,SNL_LMO-LNO_50SOC_b
250.0,31.584,4.0754,1.568,LMO-LNO,SNL_LMO-LNO_50SOC_b
251.0,31.608,4.0726,1.522,LMO-LNO,SNL_LMO-LNO_50SOC_b
252.0,32.384,4.0756,1.474,LMO-LNO,SNL_LMO-LNO_50SOC_b
253.0,31.699,4.073,1.486,LMO-LNO,SNL_LMO-LNO_50SOC_b
254.0,31.892,4.0732,1.478,LMO-LNO,SNL_LMO-LNO_50SOC_b
255.0,32.018,4.074,1.42,LMO-LNO,SNL_LMO-LNO_50SOC_b
256.0,32.108,4.0756,1.472,LMO-LNO,SNL_LMO-LNO_50SOC_b
257.0,31.682,4.0707,1.542,LMO-LNO,SNL_LMO-LNO_50SOC_b
258.0,31.925,4.0724,1.469,LMO-LNO,SNL_LMO-LNO_50SOC_b
259.0,32.691,4.0729,1.522,LMO-LNO,SNL_LMO-LNO_50SOC_b
260.0,31.551,4.0721,1.499,LMO-LNO,SNL_LMO-LNO_50SOC_b
261.0,32.372,4.0759,1.438,LMO-LNO,SNL_LMO-LNO_50SOC_b
262.0,32.611,4.0695,1.526,LMO-LNO,SNL_LMO-LNO_50SOC_b
263.0,32.331,4.0695,1.475,LMO-LNO,SNL_LMO-LNO_50SOC_b
264.0,32.517,4.0686,1.44,LMO-LNO,SNL_LMO-LNO_50SOC_b
265.0,32.456,4.067,1.503,LMO-LNO,SNL_LMO-LNO_50SOC_b
266.0,32.546,4.0721,1.517,LMO-LNO,SNL_LMO-LNO_50SOC_b
267.0,32.766,4.0703,1.566,LMO-LNO,SNL_LMO-LNO_50SOC_b
268.0,32.009,4.0718,1.44,LMO-LNO,SNL_LMO-LNO_50SOC_b
269.0,32.645,4.0723,1.447,LMO-LNO,SNL_LMO-LNO_50SOC_b
270.0,32.799,4.0672,1.413,LMO-LNO,SNL_LMO-LNO_50SOC_b
271.0,32.776,4.0679,1.533,LMO-LNO,SNL_LMO-LNO_50SOC_b
272.0,32.706,4.0651,1.465,LMO-LNO,SNL_LMO-LNO_50SOC_b
273.0,32.31,4.0688,1.526,LMO-LNO,SNL_LMO-LNO_50SOC_b
274.0,32.579,4.0663,1.508,LMO-LNO,SNL_LMO-LNO_50SOC_b
275.0,33.361,4.0703,1.482,LMO-LNO,SNL_LMO-LNO_50SOC_b
276.0,32.719,4.0689,1.444,LMO-LNO,SNL_LMO-LNO_50SOC_b
277.0,32.466,4.0667,1.591,LMO-LNO,SNL_LMO-LNO_50SOC_b
278.0,33.177,4.0707,1.496,LMO-LNO,SNL_LMO-LNO_50SOC_b
279.0,32.068,4.0675,1.545,LMO-LNO,SNL_LMO-LNO_50SOC_b
280.0,32.608,4.0673,1.487,LMO-LNO,SNL_LMO-LNO_50SOC_b
281.0,32.697,4.0644,1.494,LMO-LNO,SNL_LMO-LNO_50SOC_b
282.0,32.753,4.0632,1.517,LMO-LNO,SNL_LMO-LNO_50SOC_b
283.0,33.043,4.0647,1.571,LMO-LNO,SNL_LMO-LNO_50SOC_b
284.0,33.298,4.0593,1.522,LMO-LNO,SNL_LMO-LNO_50SOC_b
285.0,32.763,4.0648,1.472,LMO-LNO,SNL_LMO-LNO_50SOC_b
286.0,33.402,4.0628,1.471,LMO-LNO,SNL_LMO-LNO_50SOC_b
287.0,33.105,4.0605,1.405,LMO-LNO,SNL_LMO-LNO_50SOC_b
288.0,32.56,4.0644,1.481,LMO-LNO,SNL_LMO-LNO_50SOC_b
289.0,33.188,4.0623,1.459,LMO-LNO,SNL_LMO-LNO_50SOC_b
290.0,32.574,4.0629,1.528,LMO-LNO,SNL_LMO-LNO_50SOC_b
291.0,32.911,4.0636,1.446,LMO-LNO,SNL_LMO-LNO_50SOC_b
292.0,33.056,4.064,1.498,LMO-LNO,SNL_LMO-LNO_50SOC_b
293.0,32.892,4.0616,1.515,LMO-LNO,SNL_LMO-LNO_50SOC_b
294.0,32.988,4.0627,1.488,LMO-LNO,SNL_LMO-LNO_50SOC_b
295.0,32.703,4.0582,1.479,LMO-LNO,SNL_LMO-LNO_50SOC_b
296.0,33.003,4.0618,1.461,LMO-LNO,SNL_LMO-LNO_50SOC_b
297.0,32.871,4.0581,1.416,LMO-LNO,SNL_LMO-LNO_50SOC_b
298.0,33.467,4.0598,1.547,LMO-LNO,SNL_LMO-LNO_50SOC_b
299.0,33.193,4.0579,1.456,LMO-LNO,SNL_LMO-LNO_50SOC_b
300.0,33.128,4.0622,1.52,LMO-LNO,SNL_LMO-LNO_50SOC_b
301.0,33.063,4.0588,1.631,LMO-LNO,SNL_LMO-LNO_50SOC_b
302.0,33.414,4.0591,1.459,LMO-LNO,SNL_LMO-LNO_50SOC_b
303.0,32.824,4.0614,1.459,LMO-LNO,SNL_LMO-LNO_50SOC_b
304.0,33.95,4.0587,1.449,LMO-LNO,SNL_LMO-LNO_50SOC_b
305.0,33.025,4.0599,1.539,LMO-LNO,SNL_LMO-LNO_50SOC_b
306.0,32.99,4.056,1.5,LMO-LNO,SNL_LMO-LNO_50SOC_b
307.0,33.307,4.0587,1.59,LMO-LNO,SNL_LMO-LNO_50SOC_b
308.0,32.88,4.0603,1.455,LMO-LNO,SNL_LMO-LNO_50SOC_b
309.0,33.285,4.0573,1.449,LMO-LNO,SNL_LMO-LNO_50SOC_b
310.0,33.827,4.0573,1.445,LMO-LNO,SNL_LMO-LNO_50SOC_b
311.0,33.452,4.0568,1.501,LMO-LNO,SNL_LMO-LNO_50SOC_b
312.0,33.641,4.0556,1.496,LMO-LNO,SNL_LMO-LNO_50SOC_b
313.0,33.776,4.054,1.46,LMO-LNO,SNL_LMO-LNO_50SOC_b
314.0,33.45,4.0554,1.515,LMO-LNO,SNL_LMO-LNO_50SOC_b
315.0,33.945,4.0513,1.455,LMO-LNO,SNL_LMO-LNO_50SOC_b
316.0,33.611,4.0576,1.524,LMO-LNO,SNL_LMO-LNO_50SOC_b
317.0,33.859,4.0587,1.514,LMO-LNO,SNL_LMO-LNO_50SOC_b
318.0,34.338,4.0547,1.479,LMO-LNO,SNL_LMO-LNO_50SOC_b
319.0,33.956,4.056,1.534,LMO-LNO,SNL_LMO-LNO_50SOC_b
320.0,33.616,4.0527,1.495,LMO-LNO,SNL_LMO-LNO_50SOC_b
321.0,33.911,4.0551,1.435,LMO-LNO,SNL_LMO-LNO_50SOC_b
322.0,33.674,4.0519,1.572,LMO-LNO,SNL_LMO-LNO_50SOC_b
323.0,34.755,4.0537,1.476,LMO-LNO,SNL_LMO-LNO_50SOC_b
324.0,33.603,4.0528,1.475,LMO-LNO,SNL_LMO-LNO_50SOC_b
325.0,34.012,4.0547,1.384,LMO-LNO,SNL_LMO-LNO_50SOC_b
326.0,33.797,4.0502,1.544,LMO-LNO,SNL_LMO-LNO_50SOC_b
327.0,34.718,4.054,1.507,LMO-LNO,SNL_LMO-LNO_50SOC_b
328.0,34.197,4.05,1.455,LMO-LNO,SNL_LMO-LNO_50SOC_b
329.0,34.079,4.0508,1.47,LMO-LNO,SNL_LMO-LNO_50SOC_b
330.0,34.174,4.0505,1.499,LMO-LNO,SNL_LMO-LNO_50SOC_b
331.0,34.546,4.054,1.471,LMO-LNO,SNL_LMO-LNO_50SOC_b
332.0,34.577,4.05,1.535,LMO-LNO,SNL_LMO-LNO_50SOC_b
333.0,34.553,4.0504,1.571,LMO-LNO,SNL_LMO-LNO_50SOC_b
334.0,34.237,4.0496,1.526,LMO-LNO,SNL_LMO-LNO_50SOC_b
335.0,34.899,4.0505,1.431,LMO-LNO,SNL_LMO-LNO_50SOC_b
336.0,34.5,4.0494,1.547,LMO-LNO,SNL_LMO-LNO_50SOC_b
337.0,34.44,4.0489,1.568,LMO-LNO,SNL_LMO-LNO_50SOC_b
338.0,34.275,4.048,1.479,LMO-LNO,SNL_LMO-LNO_50SOC_b
339.0,34.653,4.0471,1.477,LMO-LNO,SNL_LMO-LNO_50SOC_b
340.0,34.456,4.0423,1.524,LMO-LNO,SNL_LMO-LNO_50SOC_b
341.0,34.926,4.0443,1.494,LMO-LNO,SNL_LMO-LNO_50SOC_b
342.0,35.131,4.0459,1.5,LMO-LNO,SNL_LMO-LNO_50SOC_b
343.0,34.148,4.0504,1.504,LMO-LNO,SNL_LMO-LNO_50SOC_b
344.0,34.648,4.0495,1.467,LMO-LNO,SNL_LMO-LNO_50SOC_b
345.0,34.354,4.0452,1.475,LMO-LNO,SNL_LMO-LNO_50SOC_b
346.0,34.47,4.042,1.503,LMO-LNO,SNL_LMO-LNO_50SOC_b
347.0,34.198,4.0491,1.491,LMO-LNO,SNL_LMO-LNO_50SOC_b
348.0,34.427,4.0442,1.594,LMO-LNO,SNL_LMO-LNO_50SOC_b
349.0,34.387,4.0473,1.388,LMO-LNO,SNL_LMO-LNO_50SOC_b
350.0,35.054,4.0448,1.522,LMO-LNO,SNL_LMO-LNO_50SOC_b
351.0,34.493,4.0488,1.509,LMO-LNO,SNL_LMO-LNO_50SOC_b
352.0,35.596,4.0472,1.587,LMO-LNO,SNL_LMO-LNO_50SOC_b
353.0,34.651,4.0428,1.504,LMO-LNO,SNL_LMO-LNO_50SOC_b
354.0,34.891,4.0498,1.554,LMO-LNO,SNL_LMO-LNO_50SOC_b
355.0,35.02,4.0447,1.5,LMO-LNO,SNL_LMO-LNO_50SOC_b
356.0,35.007,4.0411,1.495,LMO-LNO,SNL_LMO-LNO_50SOC_b
357.0,35.175,4.0436,1.471,LMO-LNO,SNL_LMO-LNO_50SOC_b
358.0,35.518,4.0445,1.496,LMO-LNO,SNL_LMO-LNO_50SOC_b
359.0,34.642,4.0411,1.511,LMO-LNO,SNL_LMO-LNO_50SOC_b
360.0,35.168,4.041,1.547,LMO-LNO,SNL_LMO-LNO_50SOC_b
361.0,34.692,4.0384,1.512,LMO-LNO,SNL_LMO-LNO_50SOC_b
362.0,34.622,4.0394,1.52,LMO-LNO,SNL_LMO-LNO_50SOC_b
363.0,34.696,4.0419,1.463,LMO-LNO,SNL_LMO-LNO_50SOC_b
364.0,35.0,4.0399,1.473,LMO-LNO,SNL_LMO-LNO_50SOC_b
365.0,34.97,4.0389,1.44,LMO-LNO,SNL_LMO-LNO_50SOC_b
366.0,35.557,4.0414,1.454,LMO-LNO,SNL_LMO-LNO_50SOC_b
367.0,34.584,4.0426,1.48,LMO-LNO,SNL_LMO-LNO_50SOC_b
368.0,35.658,4.0404,1.498,LMO-LNO,SNL_LMO-LNO_50SOC_b
369.0,35.236,4.04,1.516,LMO-LNO,SNL_LMO-LNO_50SOC_b
370.0,35.664,4.0358,1.527,LMO-LNO,SNL_LMO-LNO_50SOC_b
371.0,36.104,4.0374,1.512,LMO-LNO,SNL_LMO-LNO_50SOC_b
372.0,35.107,4.0391,1.537,LMO-LNO,SNL_LMO-LNO_50SOC_b
373.0,35.379,4.0398,1.535,LMO-LNO,SNL_LMO-LNO_50SOC_b
374.0,35.748,4.0394,1.447,LMO-LNO,SNL_LMO-LNO_50SOC_b
375.0,35.549,4.044,1.447,LMO-LNO,SNL_LMO-LNO_50SOC_b
376.0,35.642,4.0354,1.505,LMO-LNO,SNL_LMO-LNO_50SOC_b
